date,race_id,source,venue,race_no,stars,umaban,mark,horse,chaku,ninki,odds,fuku,field_size,scratched
2026-09-12,202609040302,Logic,阪神,2,,1,L,ケイアイトリノ,4,4,10.0,0,7,
2026-09-12,202609040302,Logic,阪神,2,,2,L,ハルカカナタ,3,2,6.3,0,7,
2026-09-12,202609040303,Logic,阪神,3,,2,L,ジュンヴァグネル,4,2,3.3,0,7,
2026-09-12,202609040303,Logic,阪神,3,,3,L,ゴールドシューター,2,4,10.1,280,7,
2026-09-12,202609040304,Logic,阪神,4,,6,L,コスモフィレンツェ,2,1,3.3,170,18,
2026-09-12,202609040307,Logic,阪神,7,,9,L,イッタレイッタレ,1,4,8.9,290,16,
2026-09-12,202609040307,Logic,阪神,7,,11,L,バルフルール,3,5,10.9,350,16,
2026-09-12,202609040308,Logic,阪神,8,,7,L,サトノアグード,2,2,3.6,140,14,
2026-09-12,202609040308,Logic,阪神,8,,12,L,エンジェルボイス,9,6,28.0,0,14,
2026-09-12,202609040308,Logic,阪神,8,,14,L,デリュージョン,14,10,119.4,0,14,
2026-09-12,202609040308,非馬,阪神,8,★,6,◎,コレオシークエンス,4,3,4.0,0,14,
2026-09-12,202609040308,非馬,阪神,8,★,7,◯,サトノアグード,2,2,3.6,140,14,
2026-09-12,202609040309,Logic,阪神,9,,12,L,ロンドボス,11,3,4.4,0,13,
2026-09-12,202609040309,非馬,阪神,9,★／WIN5対象／瀬戸内海特別,4,◎,ダガーリング,3,1,3.8,170,13,
2026-09-12,202609040309,非馬,阪神,9,★／WIN5対象／瀬戸内海特別,5,☆,プレセピオ,8,9,23.2,0,13,
2026-09-12,202609040309,非馬,阪神,9,★／WIN5対象／瀬戸内海特別,10,▲,キングケープ,6,10,26.5,0,13,
2026-09-12,202609040309,非馬,阪神,9,★／WIN5対象／瀬戸内海特別,12,◯,ロンドボス,11,3,4.4,0,13,
2026-09-12,202609040310,非馬,阪神,10,★／WIN5対象／竹田城S,5,▲,パシアンジャン,1,1,3.3,160,15,
2026-09-12,202609040310,非馬,阪神,10,★／WIN5対象／竹田城S,7,◎,マテンロウブレイブ,9,2,3.7,0,15,
2026-09-12,202609040310,非馬,阪神,10,★／WIN5対象／竹田城S,12,◯,ポルポラジール,13,8,29.3,0,15,
2026-09-12,202609040311,非馬,阪神,11,★／WIN5対象／G3チャレンジC／◎はスキ限定（ユーザー取得: ガイアメンテ=4番）,4,◎,ガイアメンテ,6,6,15.4,0,15,
2026-09-12,202609040311,非馬,阪神,11,★／WIN5対象／G3チャレンジC／◎はスキ限定（ユーザー取得: ガイアメンテ=4番）,7,☆,ジーティーアダマン,3,5,10.8,380,15,
2026-09-12,202609040311,非馬,阪神,11,★／WIN5対象／G3チャレンジC／◎はスキ限定（ユーザー取得: ガイアメンテ=4番）,9,◯,マテンロウゲイル,5,1,3.5,0,15,
2026-09-12,202609040311,非馬,阪神,11,★／WIN5対象／G3チャレンジC／◎はスキ限定（ユーザー取得: ガイアメンテ=4番）,10,▲,タガノデュード,11,4,8.5,0,15,
2026-09-12,202609040311,非馬,阪神,11,★／WIN5対象／G3チャレンジC／◎はスキ限定（ユーザー取得: ガイアメンテ=4番）,11,☆,マリアイリダータ,4,2,4.5,0,15,
2026-09-12,202609040312,Logic,阪神,12,,12,L,ケイアイマウンガ,9,6,15.4,0,16,
2026-09-12,202609040312,Logic,阪神,12,,13,L,ヒルノプーリア,5,1,2.5,0,16,
2026-09-12,202609040312,非馬,阪神,12,★★★ 勝負レース／見解追記中,10,▲,ゴールドアーチ,1,2,4.5,190,16,
2026-09-12,202609040312,非馬,阪神,12,★★★ 勝負レース／見解追記中,15,◎,ガビーズブラザー,6,8,20.3,0,16,
2026-09-12,202609040312,非馬,阪神,12,★★★ 勝負レース／見解追記中,16,◯,ビスケットアソート,3,3,6.1,200,16,
2026-09-13,202606040402,Logic,中山,2,,2,L,マイネルリシャール,6,3,6.4,0,9,
2026-09-13,202606040402,Logic,中山,2,,3,L,テキサス,1,2,2.5,120,9,
2026-09-13,202606040403,Logic,中山,3,,6,L,ラフエルガ,3,1,1.9,120,16,
2026-09-13,202606040404,Logic,中山,4,,2,L,ランウェイミューズ,3,5,9.2,310,15,
2026-09-13,202606040404,Logic,中山,4,,4,L,ダイユウルミナス,4,8,13.0,0,15,
2026-09-13,202606040406,Logic,中山,6,,8,L,ルシアージュ,11,2,3.7,0,16,
2026-09-13,202606040407,Logic,中山,7,,2,L,スマイルカーブ,1,8,17.6,530,16,
2026-09-13,202606040407,Logic,中山,7,,10,L,シャオママル,4,10,22.9,0,16,
2026-09-13,202606040407,非馬,中山,7,★★ 準勝負レース,7,▲,ダイヤテソーロ,15,9,19.0,0,16,
2026-09-13,202606040407,非馬,中山,7,★★ 準勝負レース,15,◯,タイセイアストロ,8,2,4.5,0,16,
2026-09-13,202606040407,非馬,中山,7,★★ 準勝負レース,16,◎,スワローシチー,7,11,28.7,0,16,
2026-09-13,202606040408,Logic,中山,8,,6,L,リラキトス,16,8,18.6,0,16,
2026-09-13,202606040408,Logic,中山,8,,10,L,エルムラント,3,6,14.5,350,16,
2026-09-13,202606040408,Logic,中山,8,,13,L,ラルフテソーロ,2,2,4.9,240,16,
2026-09-13,202606040408,非馬,中山,8,★★★ 勝負レース／見解追記中,3,◯,クラシオン,1,5,9.6,350,16,
2026-09-13,202606040408,非馬,中山,8,★★★ 勝負レース／見解追記中,5,▲,ペロ,4,9,27.6,0,16,
2026-09-13,202606040408,非馬,中山,8,★★★ 勝負レース／見解追記中,13,◎,ラルフテソーロ,2,2,4.9,240,16,
2026-09-13,202606040409,Logic,中山,9,,2,L,ブルーマエストロ,1,1,2.5,130,11,
2026-09-13,202606040409,非馬,中山,9,★なし 自信無し／WIN5対象,1,◯,イベントホライゾン,4,2,2.9,0,11,
2026-09-13,202606040409,非馬,中山,9,★なし 自信無し／WIN5対象,2,◎,ブルーマエストロ,1,1,2.5,130,11,
2026-09-13,202606040410,Logic,中山,10,,2,L,ドンレパルス,1,4,5.2,170,10,
2026-09-13,202606040410,Logic,中山,10,,5,L,アデランテ,7,6,7.7,0,10,
2026-09-13,202606040410,非馬,中山,10,★★★ 勝負レース／WIN5対象／初風S／見解追記中,2,☆,ドンレパルス,1,4,5.2,170,10,
2026-09-13,202606040410,非馬,中山,10,★★★ 勝負レース／WIN5対象／初風S／見解追記中,5,◎,アデランテ,7,6,7.7,0,10,
2026-09-13,202606040410,非馬,中山,10,★★★ 勝負レース／WIN5対象／初風S／見解追記中,8,◯,ワンダラー,2,3,4.8,150,10,
2026-09-13,202606040410,非馬,中山,10,★★★ 勝負レース／WIN5対象／初風S／見解追記中,10,☆,イリフィ,5,2,4.2,0,10,
2026-09-13,202606040411,非馬,中山,11,★★ 準勝負レース／WIN5対象／G2セントライト記念,2,☆,アウダーシア,3,6,11.6,390,16,
2026-09-13,202606040411,非馬,中山,11,★★ 準勝負レース／WIN5対象／G2セントライト記念,5,☆,アスクエジンバラ,4,3,5.0,0,16,
2026-09-13,202606040411,非馬,中山,11,★★ 準勝負レース／WIN5対象／G2セントライト記念,6,☆,サヴォアフェール,2,2,4.7,220,16,
2026-09-13,202606040411,非馬,中山,11,★★ 準勝負レース／WIN5対象／G2セントライト記念,8,▲,ゴーイントゥスカイ,6,1,4.3,0,16,
2026-09-13,202606040411,非馬,中山,11,★★ 準勝負レース／WIN5対象／G2セントライト記念,9,◯,サノノグレーター,11,5,7.5,0,16,
2026-09-13,202606040411,非馬,中山,11,★★ 準勝負レース／WIN5対象／G2セントライト記念,12,◎,ラージアンサンブル,7,8,27.5,0,16,
2026-09-13,202606040412,非馬,中山,12,★,3,◎,ニシノケンタマン,3,8,29.9,450,13,
2026-09-13,202606040412,非馬,中山,12,★,4,◯,ジェイエルモーダル,1,1,1.8,130,13,
2026-09-13,202606040412,非馬,中山,12,★,10,▲,ブレゲアン,8,7,19.5,0,13,
2026-09-13,202609040401,Logic,阪神,1,,4,L,ウンディーネ,1,1,2.8,110,11,
2026-09-13,202609040401,Logic,阪神,1,,5,L,ヘスティア,4,3,5.5,0,11,
2026-09-13,202609040402,Logic,阪神,2,,4,L,ブレイクガール,1,1,1.4,110,7,
2026-09-13,202609040403,Logic,阪神,3,,4,L,イクオクコウネン,9,5,9.1,0,16,
2026-09-13,202609040403,Logic,阪神,3,,5,L,クロレ,4,2,4.1,0,16,
2026-09-13,202609040404,Logic,阪神,4,,6,L,ヴィスメンティス,16,7,22.0,0,18,
2026-09-13,202609040404,Logic,阪神,4,,9,L,リボンインザスカイ,1,3,7.5,310,18,
2026-09-13,202609040404,Logic,阪神,4,,17,L,フローマジック,6,13,68.6,0,18,
2026-09-13,202609040406,Logic,阪神,6,,9,L,ゴールデンドラゴン,2,3,6.1,150,15,
2026-09-13,202609040406,Logic,阪神,6,,11,L,プレデンシア,3,4,6.7,170,15,
2026-09-13,202609040407,Logic,阪神,7,,13,L,ヴォンドゥ,4,3,5.5,0,16,
2026-09-13,202609040407,Logic,阪神,7,,16,L,ウォーターパラディ,6,5,6.7,0,16,
2026-09-13,202609040407,非馬,阪神,7,★,6,▲,ジューンアゲイン,1,1,3.5,160,16,
2026-09-13,202609040407,非馬,阪神,7,★,7,◎,ハードシングス,5,7,24.6,0,16,
2026-09-13,202609040407,非馬,阪神,7,★,13,◯,ヴォンドゥ,4,3,5.5,0,16,
2026-09-13,202609040408,Logic,阪神,8,,11,L,サンライズオスカー,1,1,2.3,140,12,
2026-09-13,202609040408,非馬,阪神,8,★,2,◯,ココロヅヨサ,2,2,3.9,150,12,
2026-09-13,202609040408,非馬,阪神,8,★,8,▲,アビラーシャ,5,5,12.5,0,12,
2026-09-13,202609040408,非馬,阪神,8,★,11,◎,サンライズオスカー,1,1,2.3,140,12,
2026-09-13,202609040409,Logic,阪神,9,,10,L,ミッキージャンプ,3,2,2.6,140,11,
2026-09-13,202609040409,非馬,阪神,9,★★★ 勝負レース／見解追記中,3,▲,サンライズバブル,4,6,17.1,0,11,
2026-09-13,202609040409,非馬,阪神,9,★★★ 勝負レース／見解追記中,5,☆,タンテドヴィーヴル,5,1,2.5,0,11,
2026-09-13,202609040409,非馬,阪神,9,★★★ 勝負レース／見解追記中,10,◎,ミッキージャンプ,3,2,2.6,140,11,
2026-09-13,202609040409,非馬,阪神,9,★★★ 勝負レース／見解追記中,11,◯,サミダレナイツ,6,7,33.6,0,11,
2026-09-13,202609040410,非馬,阪神,10,★★★ 勝負レース／WIN5対象／仲秋S／見解追記中,1,◯,チェルノボーグ,5,9,21.3,0,15,
2026-09-13,202609040410,非馬,阪神,10,★★★ 勝負レース／WIN5対象／仲秋S／見解追記中,6,▲,ハギノアルデバラン,7,4,12.1,0,15,
2026-09-13,202609040410,非馬,阪神,10,★★★ 勝負レース／WIN5対象／仲秋S／見解追記中,8,◎,インヴォーグ,1,2,3.4,140,15,
2026-09-13,202609040410,非馬,阪神,10,★★★ 勝負レース／WIN5対象／仲秋S／見解追記中,9,☆,サンタンカ,6,8,20.1,0,15,
2026-09-13,202609040410,非馬,阪神,10,★★★ 勝負レース／WIN5対象／仲秋S／見解追記中,11,☆,ヨウシタンレイ,14,7,19.1,0,15,
2026-09-13,202609040411,非馬,阪神,11,★★★ 勝負レース／WIN5対象／G2ローズS／見解追記中,1,☆,アンジュドジョワ,9,5,11.9,0,12,
2026-09-13,202609040411,非馬,阪神,11,★★★ 勝負レース／WIN5対象／G2ローズS／見解追記中,2,☆,エンネ,2,3,5.9,150,12,
2026-09-13,202609040411,非馬,阪神,11,★★★ 勝負レース／WIN5対象／G2ローズS／見解追記中,5,☆,ファストフォワード,4,10,52.4,0,12,
2026-09-13,202609040411,非馬,阪神,11,★★★ 勝負レース／WIN5対象／G2ローズS／見解追記中,7,◯,モンローウォーク,1,1,1.9,110,12,
2026-09-13,202609040411,非馬,阪神,11,★★★ 勝負レース／WIN5対象／G2ローズS／見解追記中,10,◎,スウィートハピネス,7,6,20.0,0,12,
2026-09-13,202609040412,非馬,阪神,12,★,7,◯,アオイレーギーナ,2,1,3.2,140,14,
2026-09-13,202609040412,非馬,阪神,12,★,14,◎,ユウトザレン,1,2,3.7,180,14,
2026-09-19,202606040501,Logic,中山,1,,9,L,スマートブライド,1,1,1.1,100,9,
2026-09-19,202606040502,Logic,中山,2,,4,L,テンユメノオーロラ,2,1,1.4,100,8,
2026-09-19,202606040503,Logic,中山,3,,9,L,ノルトハウゼン,4,2,5.2,0,12,
2026-09-19,202606040503,Logic,中山,3,,11,L,イニシャルポイント,5,5,11.0,0,12,
2026-09-19,202606040507,Logic,中山,7,,2,L,ステイアンビシャス,5,4,5.7,0,14,
2026-09-19,202606040508,Logic,中山,8,,6,L,マタミカンサン,1,1,2.1,110,14,
2026-09-19,202606040508,非馬,中山,8,★★★ 勝負レース,5,▲,ヴァレンティーニ,4,2,3.3,0,14,
2026-09-19,202606040508,非馬,中山,8,★★★ 勝負レース,6,◯,マタミカンサン,1,1,2.1,110,14,
2026-09-19,202606040508,非馬,中山,8,★★★ 勝負レース,13,◎,エコロストーム,3,6,18.0,300,14,
2026-09-19,202606040509,Logic,中山,9,,3,L,ダイシンドラゴン,3,3,6.0,180,9,
2026-09-19,202606040509,非馬,中山,9,★★★ 勝負レース／WIN5対象／カンナS,2,◯,ジャスパートレノ,4,1,2.4,0,9,
2026-09-19,202606040509,非馬,中山,9,★★★ 勝負レース／WIN5対象／カンナS,3,☆,ダイシンドラゴン,3,3,6.0,180,9,
2026-09-19,202606040509,非馬,中山,9,★★★ 勝負レース／WIN5対象／カンナS,5,◎,ダイメイビッグボス,6,6,14.4,0,9,
2026-09-19,202606040509,非馬,中山,9,★★★ 勝負レース／WIN5対象／カンナS,9,▲,ショウナンハーヴェ,8,5,8.4,0,9,
2026-09-19,202606040510,Logic,中山,10,,3,L,カレンラップスター,4,6,9.9,0,12,
2026-09-19,202606040510,Logic,中山,10,,9,L,アロンズロッド,5,1,2.5,0,12,
2026-09-19,202606040510,非馬,中山,10,★なし／WIN5対象／九十九里特別,9,◯,アロンズロッド,5,1,2.5,0,12,
2026-09-19,202606040510,非馬,中山,10,★なし／WIN5対象／九十九里特別,11,◎,キンググローリー,1,3,6.0,190,12,
2026-09-19,202606040510,非馬,中山,10,★なし／WIN5対象／九十九里特別,12,▲,マイバレンタイン,11,4,7.0,0,12,
2026-09-19,202606040511,Logic,中山,11,,1,L,ハナウマビーチ,1,12,61.8,880,13,
2026-09-19,202606040511,Logic,中山,11,,4,L,イムホテプ,7,4,7.3,0,13,
2026-09-19,202606040511,非馬,中山,11,★／WIN5対象／ながつきS／◎はスキ限定,7,◯,マーズオデッセイ,2,2,3.3,150,13,
2026-09-19,202606040511,非馬,中山,11,★／WIN5対象／ながつきS／◎はスキ限定,8,◎,アクションプラン,12,6,15.4,0,13,
2026-09-19,202606040511,非馬,中山,11,★／WIN5対象／ながつきS／◎はスキ限定,9,▲,ドバイブルース,9,3,6.6,0,13,
2026-09-19,202606040512,Logic,中山,12,,7,L,ラベンダーヘイズ,2,3,4.5,160,16,
2026-09-19,202606040512,Logic,中山,12,,13,L,トウタツ,12,6,15.6,0,16,
2026-09-19,202606040512,Logic,中山,12,,15,L,ロードトライデント,4,4,6.7,0,16,
2026-09-19,202606040512,非馬,中山,12,★★★ 勝負レース／見解追記中,1,◯,シュヴァルツシルト,3,1,4.1,170,16,
2026-09-19,202606040512,非馬,中山,12,★★★ 勝負レース／見解追記中,5,▲,エアサロメ,1,2,4.2,150,16,
2026-09-19,202606040512,非馬,中山,12,★★★ 勝負レース／見解追記中,7,◎,ラベンダーヘイズ,2,3,4.5,160,16,
2026-09-19,202606040512,非馬,中山,12,★★★ 勝負レース／見解追記中,9,☆,プルシャプラ,11,9,31.5,0,16,
2026-09-19,202606040512,非馬,中山,12,★★★ 勝負レース／見解追記中,15,☆,ロードトライデント,4,4,6.7,0,16,
2026-09-19,202609040501,Logic,阪神,1,,2,L,ルボワ,5,6,14.9,0,8,
2026-09-19,202609040501,Logic,阪神,1,,3,L,ホシヲミテルンナ,2,1,3.0,130,8,
2026-09-19,202609040501,Logic,阪神,1,,4,L,ロンバルディア,6,2,3.0,0,8,
2026-09-19,202609040502,Logic,阪神,2,,8,L,サイモンレガシー,1,1,1.5,110,8,
2026-09-19,202609040503,Logic,阪神,3,,2,L,クリコキアナ,4,3,8.9,0,11,
2026-09-19,202609040507,Logic,阪神,7,,1,L,ボンドマティーニ,11,1,3.9,0,12,
2026-09-19,202609040507,Logic,阪神,7,,4,L,ベルシュヴァル,2,5,10.5,290,12,
2026-09-19,202609040507,非馬,阪神,7,★★★ 勝負レース,1,▲,ボンドマティーニ,11,1,3.9,0,12,
2026-09-19,202609040507,非馬,阪神,7,★★★ 勝負レース,3,◯,パンチャマハブータ,7,6,11.1,0,12,
2026-09-19,202609040507,非馬,阪神,7,★★★ 勝負レース,8,◎,タガノアルトゥーラ,9,4,6.5,0,12,
2026-09-19,202609040508,Logic,阪神,8,,2,L,ジーティーサクラ,3,1,1.2,0,6,
2026-09-19,202609040509,Logic,阪神,9,,8,L,ナムラハリス,1,5,11.9,350,14,
2026-09-19,202609040509,Logic,阪神,9,,9,L,ガイラルディア,11,9,41.6,0,14,
2026-09-19,202609040509,Logic,阪神,9,,14,L,シュネルアンジュ,4,1,2.2,0,14,
2026-09-19,202609040509,非馬,阪神,9,★★★ 勝負レース／本人の想定馬券あり,2,◯,レザーアンドレース,8,7,24.0,0,14,
2026-09-19,202609040509,非馬,阪神,9,★★★ 勝負レース／本人の想定馬券あり,3,◎,リーチグローリー,2,2,4.9,200,14,
2026-09-19,202609040509,非馬,阪神,9,★★★ 勝負レース／本人の想定馬券あり,5,☆,ドリームキャリー,3,3,5.5,200,14,
2026-09-19,202609040509,非馬,阪神,9,★★★ 勝負レース／本人の想定馬券あり,14,☆,シュネルアンジュ,4,1,2.2,0,14,
2026-09-19,202609040510,非馬,阪神,10,★／WIN5対象／北摂特別,4,◯,ノボリリア,2,2,3.2,200,15,
2026-09-19,202609040510,非馬,阪神,10,★／WIN5対象／北摂特別,6,◎,リヴァイ,5,1,2.3,0,15,
2026-09-19,202609040510,非馬,阪神,10,★／WIN5対象／北摂特別,7,☆,タガノアンファン,6,3,7.0,0,15,
2026-09-19,202609040511,非馬,阪神,11,★なし／WIN5対象／大阪スポーツ杯,4,▲,ニューオーリンズ,9,2,3.4,0,16,
2026-09-19,202609040511,非馬,阪神,11,★なし／WIN5対象／大阪スポーツ杯,9,◎,リサシテーション,1,3,8.1,290,16,
2026-09-19,202609040511,非馬,阪神,11,★なし／WIN5対象／大阪スポーツ杯,15,◯,エブリーポッシブル,6,1,2.3,0,16,
2026-09-19,202609040512,非馬,阪神,12,★★★ 勝負レース,4,◎,ワイルドブッター,11,5,8.2,0,16,
2026-09-19,202609040512,非馬,阪神,12,★★★ 勝負レース,8,◯,サヨノパララックス,10,7,20.3,0,16,
2026-09-19,202609040512,非馬,阪神,12,★★★ 勝負レース,15,▲,セガンティーニ,5,8,25.1,0,16,
